lat,lon
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
0.00011986,0.00000384
0.00013084,0.00000511
0.00014155,0.00000658
0.00015214,0.00000805
0.00015919,0.00000845
0.00016191,0.00000814
0.00016534,0.00000676
0.00016731,0.00000553
0.00016908,0.00000390
0.00017087,0.00000049
0.00017348,-0.00000863
0.00017546,-0.00001789
0.00017662,-0.00002752
0.00017741,-0.00003757
0.00017682,-0.00004775
0.00017516,-0.00005828
0.00017347,-0.00006881
0.00017231,-0.00007940
0.00017141,-0.00008986
0.00017050,-0.00010019
0.00017005,-0.00011094
0.00017119,-0.00011832
0.00017392,-0.00012443
0.00017932,-0.00013345
0.00018458,-0.00014158
0.00018889,-0.00014966
0.00019076,-0.00015604
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
0.00011986,0.00000384
0.00013084,0.00000511
0.00014155,0.00000658
0.00015214,0.00000805
0.00015919,0.00000845
0.00016191,0.00000814
0.00016534,0.00000676
0.00016731,0.00000553
0.00016908,0.00000390
0.00017087,0.00000049
0.00017348,-0.00000863
0.00017546,-0.00001789
0.00017662,-0.00002752
0.00017741,-0.00003757
0.00017682,-0.00004775
0.00017516,-0.00005828
0.00017347,-0.00006881
0.00017231,-0.00007940
0.00017141,-0.00008986
0.00017050,-0.00010019
0.00017005,-0.00011094
0.00017119,-0.00011832
0.00017392,-0.00012443
0.00017932,-0.00013345
0.00018458,-0.00014158
0.00018889,-0.00014966
0.00019076,-0.00015604
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
0.00011986,0.00000384
0.00013084,0.00000511
0.00014155,0.00000658
0.00015214,0.00000805
0.00015919,0.00000845
0.00016191,0.00000814
0.00016534,0.00000676
0.00016731,0.00000553
0.00016908,0.00000390
0.00017087,0.00000049
0.00017348,-0.00000863
0.00017546,-0.00001789
0.00017662,-0.00002752
0.00017741,-0.00003757
0.00017682,-0.00004775
0.00017516,-0.00005828
0.00017347,-0.00006881
0.00017231,-0.00007940
0.00017141,-0.00008986
0.00017050,-0.00010019
0.00017005,-0.00011094
0.00017119,-0.00011832
0.00017392,-0.00012443
0.00017932,-0.00013345
0.00018458,-0.00014158
0.00018889,-0.00014966
0.00019076,-0.00015604
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
0.00011986,0.00000384
0.00013084,0.00000511
0.00014155,0.00000658
0.00015214,0.00000805
0.00015919,0.00000845
0.00016191,0.00000814
0.00016534,0.00000676
0.00016731,0.00000553
0.00016908,0.00000390
0.00017087,0.00000049
0.00017348,-0.00000863
0.00017546,-0.00001789
0.00017662,-0.00002752
0.00017741,-0.00003757
0.00017682,-0.00004775
0.00017516,-0.00005828
0.00017347,-0.00006881
0.00017231,-0.00007940
0.00017141,-0.00008986
0.00017050,-0.00010019
0.00017005,-0.00011094
0.00017119,-0.00011832
0.00017392,-0.00012443
0.00017932,-0.00013345
0.00018458,-0.00014158
0.00018889,-0.00014966
0.00019076,-0.00015604
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
0.00011986,0.00000384
0.00013084,0.00000511
0.00014155,0.00000658
0.00015214,0.00000805
0.00015919,0.00000845
0.00016191,0.00000814
0.00016534,0.00000676
0.00016731,0.00000553
0.00016908,0.00000390
0.00017087,0.00000049
0.00017348,-0.00000863
0.00017546,-0.00001789
0.00017662,-0.00002752
0.00017741,-0.00003757
0.00017682,-0.00004775
0.00017516,-0.00005828
0.00017347,-0.00006881
0.00017231,-0.00007940
0.00017141,-0.00008986
0.00017050,-0.00010019
0.00017005,-0.00011094
0.00017119,-0.00011832
0.00017392,-0.00012443
0.00017932,-0.00013345
0.00018458,-0.00014158
0.00018889,-0.00014966
0.00019076,-0.00015604
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
0.00011986,0.00000384
0.00013084,0.00000511
0.00014155,0.00000658
0.00015214,0.00000805
0.00015919,0.00000845
0.00016191,0.00000814
0.00016534,0.00000676
0.00016731,0.00000553
0.00016908,0.00000390
0.00017087,0.00000049
0.00017348,-0.00000863
0.00017546,-0.00001789
0.00017662,-0.00002752
0.00017741,-0.00003757
0.00017682,-0.00004775
0.00017516,-0.00005828
0.00017347,-0.00006881
0.00017231,-0.00007940
0.00017141,-0.00008986
0.00017050,-0.00010019
0.00017005,-0.00011094
0.00017119,-0.00011832
0.00017392,-0.00012443
0.00017932,-0.00013345
0.00018458,-0.00014158
0.00018889,-0.00014966
0.00019076,-0.00015604
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
0.00011986,0.00000384
0.00013084,0.00000511
0.00014155,0.00000658
0.00015214,0.00000805
0.00015919,0.00000845
0.00016191,0.00000814
0.00016534,0.00000676
0.00016731,0.00000553
0.00016908,0.00000390
0.00017087,0.00000049
0.00017348,-0.00000863
0.00017546,-0.00001789
0.00017662,-0.00002752
0.00017741,-0.00003757
0.00017682,-0.00004775
0.00017516,-0.00005828
0.00017347,-0.00006881
0.00017231,-0.00007940
0.00017141,-0.00008986
0.00017050,-0.00010019
0.00017005,-0.00011094
0.00017119,-0.00011832
0.00017392,-0.00012443
0.00017932,-0.00013345
0.00018458,-0.00014158
0.00018889,-0.00014966
0.00019076,-0.00015604
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00019311,-0.00018555
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
0.00011986,0.00000384
0.00013084,0.00000511
0.00014155,0.00000658
0.00015214,0.00000805
0.00015919,0.00000845
0.00016191,0.00000814
0.00016534,0.00000676
0.00016731,0.00000553
0.00016908,0.00000390
0.00017087,0.00000049
0.00017348,-0.00000863
0.00017546,-0.00001789
0.00017662,-0.00002752
0.00017741,-0.00003757
0.00017682,-0.00004775
0.00017516,-0.00005828
0.00017347,-0.00006881
0.00017231,-0.00007940
0.00017141,-0.00008986
0.00017050,-0.00010019
0.00017005,-0.00011094
0.00017119,-0.00011832
0.00017392,-0.00012443
0.00017932,-0.00013345
0.00018458,-0.00014158
0.00018889,-0.00014966
0.00019076,-0.00015604
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00019311,-0.00018555
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
0.00011986,0.00000384
0.00013084,0.00000511
0.00014155,0.00000658
0.00015214,0.00000805
0.00015919,0.00000845
0.00016191,0.00000814
0.00016534,0.00000676
0.00016731,0.00000553
0.00016908,0.00000390
0.00017087,0.00000049
0.00017348,-0.00000863
0.00017546,-0.00001789
0.00017662,-0.00002752
0.00017741,-0.00003757
0.00017682,-0.00004775
0.00017516,-0.00005828
0.00017347,-0.00006881
0.00017231,-0.00007940
0.00017141,-0.00008986
0.00017050,-0.00010019
0.00017005,-0.00011094
0.00017119,-0.00011832
0.00017392,-0.00012443
0.00017932,-0.00013345
0.00018458,-0.00014158
0.00018889,-0.00014966
0.00019076,-0.00015604
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00019311,-0.00018555
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
0.00011986,0.00000384
0.00013084,0.00000511
0.00014155,0.00000658
0.00015214,0.00000805
0.00015919,0.00000845
0.00016191,0.00000814
0.00016534,0.00000676
0.00016731,0.00000553
0.00016908,0.00000390
0.00017087,0.00000049
0.00017348,-0.00000863
0.00017546,-0.00001789
0.00017662,-0.00002752
0.00017741,-0.00003757
0.00017682,-0.00004775
0.00017516,-0.00005828
0.00017347,-0.00006881
0.00017231,-0.00007940
0.00017141,-0.00008986
0.00017050,-0.00010019
0.00017005,-0.00011094
0.00017119,-0.00011832
0.00017392,-0.00012443
0.00017932,-0.00013345
0.00018458,-0.00014158
0.00018889,-0.00014966
0.00019076,-0.00015604
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00019311,-0.00018555
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
0.00011986,0.00000384
0.00013084,0.00000511
0.00014155,0.00000658
0.00015214,0.00000805
0.00015919,0.00000845
0.00016191,0.00000814
0.00016534,0.00000676
0.00016731,0.00000553
0.00016908,0.00000390
0.00017087,0.00000049
0.00017348,-0.00000863
0.00017546,-0.00001789
0.00017662,-0.00002752
0.00017741,-0.00003757
0.00017682,-0.00004775
0.00017516,-0.00005828
0.00017347,-0.00006881
0.00017231,-0.00007940
0.00017141,-0.00008986
0.00017050,-0.00010019
0.00017005,-0.00011094
0.00017119,-0.00011832
0.00017392,-0.00012443
0.00017932,-0.00013345
0.00018458,-0.00014158
0.00018889,-0.00014966
0.00019076,-0.00015604
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00019311,-0.00018555
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
0.00011986,0.00000384
0.00013084,0.00000511
0.00014155,0.00000658
0.00015214,0.00000805
0.00015919,0.00000845
0.00016191,0.00000814
0.00016534,0.00000676
0.00016731,0.00000553
0.00016908,0.00000390
0.00017087,0.00000049
0.00017348,-0.00000863
0.00017546,-0.00001789
0.00017662,-0.00002752
0.00017741,-0.00003757
0.00017682,-0.00004775
0.00017516,-0.00005828
0.00017347,-0.00006881
0.00017231,-0.00007940
0.00017141,-0.00008986
0.00017050,-0.00010019
0.00017005,-0.00011094
0.00017119,-0.00011832
0.00017392,-0.00012443
0.00017932,-0.00013345
0.00018458,-0.00014158
0.00018889,-0.00014966
0.00019076,-0.00015604
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00019311,-0.00018555
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
0.00011986,0.00000384
0.00013084,0.00000511
0.00014155,0.00000658
0.00015214,0.00000805
0.00015919,0.00000845
0.00016191,0.00000814
0.00016534,0.00000676
0.00016731,0.00000553
0.00016908,0.00000390
0.00017087,0.00000049
0.00017348,-0.00000863
0.00017546,-0.00001789
0.00017662,-0.00002752
0.00017741,-0.00003757
0.00017682,-0.00004775
0.00017516,-0.00005828
0.00017347,-0.00006881
0.00017231,-0.00007940
0.00017141,-0.00008986
0.00017050,-0.00010019
0.00017005,-0.00011094
0.00017119,-0.00011832
0.00017392,-0.00012443
0.00017932,-0.00013345
0.00018458,-0.00014158
0.00018889,-0.00014966
0.00019076,-0.00015604
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00019311,-0.00018555
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
0.00011986,0.00000384
0.00013084,0.00000511
0.00014155,0.00000658
0.00015214,0.00000805
0.00015919,0.00000845
0.00016191,0.00000814
0.00016534,0.00000676
0.00016731,0.00000553
0.00016908,0.00000390
0.00017087,0.00000049
0.00017348,-0.00000863
0.00017546,-0.00001789
0.00017662,-0.00002752
0.00017741,-0.00003757
0.00017682,-0.00004775
0.00017516,-0.00005828
0.00017347,-0.00006881
0.00017231,-0.00007940
0.00017141,-0.00008986
0.00017050,-0.00010019
0.00017005,-0.00011094
0.00017119,-0.00011832
0.00017392,-0.00012443
0.00017932,-0.00013345
0.00018458,-0.00014158
0.00018889,-0.00014966
0.00019076,-0.00015604
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00019311,-0.00018555
0.00019250,-0.00019584
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
0.00011986,0.00000384
0.00013084,0.00000511
0.00014155,0.00000658
0.00015214,0.00000805
0.00015919,0.00000845
0.00016191,0.00000814
0.00016534,0.00000676
0.00016731,0.00000553
0.00016908,0.00000390
0.00017087,0.00000049
0.00017348,-0.00000863
0.00017546,-0.00001789
0.00017662,-0.00002752
0.00017741,-0.00003757
0.00017682,-0.00004775
0.00017516,-0.00005828
0.00017347,-0.00006881
0.00017231,-0.00007940
0.00017141,-0.00008986
0.00017050,-0.00010019
0.00017005,-0.00011094
0.00017119,-0.00011832
0.00017392,-0.00012443
0.00017932,-0.00013345
0.00018458,-0.00014158
0.00018889,-0.00014966
0.00019076,-0.00015604
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00019311,-0.00018555
0.00019250,-0.00019584
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
0.00011986,0.00000384
0.00013084,0.00000511
0.00014155,0.00000658
0.00015214,0.00000805
0.00015919,0.00000845
0.00016191,0.00000814
0.00016534,0.00000676
0.00016731,0.00000553
0.00016908,0.00000390
0.00017087,0.00000049
0.00017348,-0.00000863
0.00017546,-0.00001789
0.00017662,-0.00002752
0.00017741,-0.00003757
0.00017682,-0.00004775
0.00017516,-0.00005828
0.00017347,-0.00006881
0.00017231,-0.00007940
0.00017141,-0.00008986
0.00017050,-0.00010019
0.00017005,-0.00011094
0.00017119,-0.00011832
0.00017392,-0.00012443
0.00017932,-0.00013345
0.00018458,-0.00014158
0.00018889,-0.00014966
0.00019076,-0.00015604
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00019311,-0.00018555
0.00019250,-0.00019584
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
0.00011986,0.00000384
0.00013084,0.00000511
0.00014155,0.00000658
0.00015214,0.00000805
0.00015919,0.00000845
0.00016191,0.00000814
0.00016534,0.00000676
0.00016731,0.00000553
0.00016908,0.00000390
0.00017087,0.00000049
0.00017348,-0.00000863
0.00017546,-0.00001789
0.00017662,-0.00002752
0.00017741,-0.00003757
0.00017682,-0.00004775
0.00017516,-0.00005828
0.00017347,-0.00006881
0.00017231,-0.00007940
0.00017141,-0.00008986
0.00017050,-0.00010019
0.00017005,-0.00011094
0.00017119,-0.00011832
0.00017392,-0.00012443
0.00017932,-0.00013345
0.00018458,-0.00014158
0.00018889,-0.00014966
0.00019076,-0.00015604
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00019311,-0.00018555
0.00019250,-0.00019584
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
0.00011986,0.00000384
0.00013084,0.00000511
0.00014155,0.00000658
0.00015214,0.00000805
0.00015919,0.00000845
0.00016191,0.00000814
0.00016534,0.00000676
0.00016731,0.00000553
0.00016908,0.00000390
0.00017087,0.00000049
0.00017348,-0.00000863
0.00017546,-0.00001789
0.00017662,-0.00002752
0.00017741,-0.00003757
0.00017682,-0.00004775
0.00017516,-0.00005828
0.00017347,-0.00006881
0.00017231,-0.00007940
0.00017141,-0.00008986
0.00017050,-0.00010019
0.00017005,-0.00011094
0.00017119,-0.00011832
0.00017392,-0.00012443
0.00017932,-0.00013345
0.00018458,-0.00014158
0.00018889,-0.00014966
0.00019076,-0.00015604
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00019311,-0.00018555
0.00019250,-0.00019584
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
0.00011986,0.00000384
0.00013084,0.00000511
0.00014155,0.00000658
0.00015214,0.00000805
0.00015919,0.00000845
0.00016191,0.00000814
0.00016534,0.00000676
0.00016731,0.00000553
0.00016908,0.00000390
0.00017087,0.00000049
0.00017348,-0.00000863
0.00017546,-0.00001789
0.00017662,-0.00002752
0.00017741,-0.00003757
0.00017682,-0.00004775
0.00017516,-0.00005828
0.00017347,-0.00006881
0.00017231,-0.00007940
0.00017141,-0.00008986
0.00017050,-0.00010019
0.00017005,-0.00011094
0.00017119,-0.00011832
0.00017392,-0.00012443
0.00017932,-0.00013345
0.00018458,-0.00014158
0.00018889,-0.00014966
0.00019076,-0.00015604
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00019311,-0.00018555
0.00019250,-0.00019584
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
0.00011986,0.00000384
0.00013084,0.00000511
0.00014155,0.00000658
0.00015214,0.00000805
0.00015919,0.00000845
0.00016191,0.00000814
0.00016534,0.00000676
0.00016731,0.00000553
0.00016908,0.00000390
0.00017087,0.00000049
0.00017348,-0.00000863
0.00017546,-0.00001789
0.00017662,-0.00002752
0.00017741,-0.00003757
0.00017682,-0.00004775
0.00017516,-0.00005828
0.00017347,-0.00006881
0.00017231,-0.00007940
0.00017141,-0.00008986
0.00017050,-0.00010019
0.00017005,-0.00011094
0.00017119,-0.00011832
0.00017392,-0.00012443
0.00017932,-0.00013345
0.00018458,-0.00014158
0.00018889,-0.00014966
0.00019076,-0.00015604
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00019311,-0.00018555
0.00019250,-0.00019584
0.00019156,-0.00020598
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
0.00011986,0.00000384
0.00013084,0.00000511
0.00014155,0.00000658
0.00015214,0.00000805
0.00015919,0.00000845
0.00016191,0.00000814
0.00016534,0.00000676
0.00016731,0.00000553
0.00016908,0.00000390
0.00017087,0.00000049
0.00017348,-0.00000863
0.00017546,-0.00001789
0.00017662,-0.00002752
0.00017741,-0.00003757
0.00017682,-0.00004775
0.00017516,-0.00005828
0.00017347,-0.00006881
0.00017231,-0.00007940
0.00017141,-0.00008986
0.00017050,-0.00010019
0.00017005,-0.00011094
0.00017119,-0.00011832
0.00017392,-0.00012443
0.00017932,-0.00013345
0.00018458,-0.00014158
0.00018889,-0.00014966
0.00019076,-0.00015604
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00019311,-0.00018555
0.00019250,-0.00019584
0.00019156,-0.00020598
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
0.00011986,0.00000384
0.00013084,0.00000511
0.00014155,0.00000658
0.00015214,0.00000805
0.00015919,0.00000845
0.00016191,0.00000814
0.00016534,0.00000676
0.00016731,0.00000553
0.00016908,0.00000390
0.00017087,0.00000049
0.00017348,-0.00000863
0.00017546,-0.00001789
0.00017662,-0.00002752
0.00017741,-0.00003757
0.00017682,-0.00004775
0.00017516,-0.00005828
0.00017347,-0.00006881
0.00017231,-0.00007940
0.00017141,-0.00008986
0.00017050,-0.00010019
0.00017005,-0.00011094
0.00017119,-0.00011832
0.00017392,-0.00012443
0.00017932,-0.00013345
0.00018458,-0.00014158
0.00018889,-0.00014966
0.00019076,-0.00015604
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00019311,-0.00018555
0.00019250,-0.00019584
0.00019156,-0.00020598
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
0.00011986,0.00000384
0.00013084,0.00000511
0.00014155,0.00000658
0.00015214,0.00000805
0.00015919,0.00000845
0.00016191,0.00000814
0.00016534,0.00000676
0.00016731,0.00000553
0.00016908,0.00000390
0.00017087,0.00000049
0.00017348,-0.00000863
0.00017546,-0.00001789
0.00017662,-0.00002752
0.00017741,-0.00003757
0.00017682,-0.00004775
0.00017516,-0.00005828
0.00017347,-0.00006881
0.00017231,-0.00007940
0.00017141,-0.00008986
0.00017050,-0.00010019
0.00017005,-0.00011094
0.00017119,-0.00011832
0.00017392,-0.00012443
0.00017932,-0.00013345
0.00018458,-0.00014158
0.00018889,-0.00014966
0.00019076,-0.00015604
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00019311,-0.00018555
0.00019250,-0.00019584
0.00019156,-0.00020598
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
0.00011986,0.00000384
0.00013084,0.00000511
0.00014155,0.00000658
0.00015214,0.00000805
0.00015919,0.00000845
0.00016191,0.00000814
0.00016534,0.00000676
0.00016731,0.00000553
0.00016908,0.00000390
0.00017087,0.00000049
0.00017348,-0.00000863
0.00017546,-0.00001789
0.00017662,-0.00002752
0.00017741,-0.00003757
0.00017682,-0.00004775
0.00017516,-0.00005828
0.00017347,-0.00006881
0.00017231,-0.00007940
0.00017141,-0.00008986
0.00017050,-0.00010019
0.00017005,-0.00011094
0.00017119,-0.00011832
0.00017392,-0.00012443
0.00017932,-0.00013345
0.00018458,-0.00014158
0.00018889,-0.00014966
0.00019076,-0.00015604
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00019311,-0.00018555
0.00019250,-0.00019584
0.00019156,-0.00020598
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
0.00011986,0.00000384
0.00013084,0.00000511
0.00014155,0.00000658
0.00015214,0.00000805
0.00015919,0.00000845
0.00016191,0.00000814
0.00016534,0.00000676
0.00016731,0.00000553
0.00016908,0.00000390
0.00017087,0.00000049
0.00017348,-0.00000863
0.00017546,-0.00001789
0.00017662,-0.00002752
0.00017741,-0.00003757
0.00017682,-0.00004775
0.00017516,-0.00005828
0.00017347,-0.00006881
0.00017231,-0.00007940
0.00017141,-0.00008986
0.00017050,-0.00010019
0.00017005,-0.00011094
0.00017119,-0.00011832
0.00017392,-0.00012443
0.00017932,-0.00013345
0.00018458,-0.00014158
0.00018889,-0.00014966
0.00019076,-0.00015604
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00019311,-0.00018555
0.00019250,-0.00019584
0.00019156,-0.00020598
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
0.00011986,0.00000384
0.00013084,0.00000511
0.00014155,0.00000658
0.00015214,0.00000805
0.00015919,0.00000845
0.00016191,0.00000814
0.00016534,0.00000676
0.00016731,0.00000553
0.00016908,0.00000390
0.00017087,0.00000049
0.00017348,-0.00000863
0.00017546,-0.00001789
0.00017662,-0.00002752
0.00017741,-0.00003757
0.00017682,-0.00004775
0.00017516,-0.00005828
0.00017347,-0.00006881
0.00017231,-0.00007940
0.00017141,-0.00008986
0.00017050,-0.00010019
0.00017005,-0.00011094
0.00017119,-0.00011832
0.00017392,-0.00012443
0.00017932,-0.00013345
0.00018458,-0.00014158
0.00018889,-0.00014966
0.00019076,-0.00015604
0.00019195,-0.00016552
0.00019258,-0.00017522
0.00019311,-0.00018555
0.00019250,-0.00019584
0.00019156,-0.00020598
0.00019059,-0.00021552
0.00000000,0.00000000
0.00000908,0.00000216
0.00001864,0.00000421
0.00002959,0.00000634
0.00004044,0.00000731
0.00005127,0.00000688
0.00006213,0.00000543
0.00007127,0.00000410
0.00008084,0.00000271
0.00009024,0.00000204
0.00009969,0.00000224
0.00010881,0.00000286
